"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 10, 2001","1,071.15","1,070.65","1,076.70","1,069.05","25.91M","0.05%"
"Aug 09, 2001","1,070.65","1,068.10","1,072.60","1,061.40","26.83M","0.25%"
"Aug 08, 2001","1,068.00","1,071.75","1,072.10","1,059.55","28.80M","-0.38%"
"Aug 07, 2001","1,072.10","1,074.35","1,079.30","1,070.20","26.87M","-0.29%"
"Aug 06, 2001","1,075.25","1,074.20","1,082.40","1,072.55","37.04M","0.06%"
"Aug 03, 2001","1,074.60","1,066.40","1,077.55","1,066.20","43.83M","0.81%"
"Aug 02, 2001","1,066.00","1,064.25","1,070.05","1,059.55","43.30M","0.27%"
"Aug 01, 2001","1,063.15","1,073.00","1,077.70","1,059.75","53.43M","-0.90%"
"Jul 31, 2001","1,072.85","1,061.45","1,076.35","1,053.60","34.61M","1.07%"
"Jul 30, 2001","1,061.45","1,051.45","1,062.80","1,050.90","26.46M","0.93%"
"Jul 27, 2001","1,051.70","1,053.20","1,061.20","1,046.90","28.24M","-0.16%"
"Jul 26, 2001","1,053.40","1,063.90","1,066.55","1,050.15","32.44M","-1.01%"
"Jul 25, 2001","1,064.20","1,072.45","1,073.95","1,062.15","27.92M","-0.78%"
"Jul 24, 2001","1,072.55","1,065.95","1,074.75","1,064.50","22.14M","0.18%"
"Jul 23, 2001","1,070.65","1,076.15","1,076.15","1,063.40","1.40M","-0.65%"
"Jul 20, 2001","1,077.70","1,085.95","1,089.95","1,072.75","28.97M","-0.76%"
"Jul 19, 2001","1,085.90","1,091.35","1,091.35","1,079.55","29.24M","-0.55%"
"Jul 18, 2001","1,091.95","1,103.10","1,108.45","1,088.10","26.61M","-1.01%"
"Jul 17, 2001","1,103.10","1,103.55","1,106.05","1,092.50","23.69M","-0.22%"
"Jul 16, 2001","1,105.55","1,110.35","1,116.70","1,102.45","28.11M","-0.44%"
"Jul 13, 2001","1,110.45","1,105.70","1,127.15","1,103.30","39.26M","0.45%"
"Jul 12, 2001","1,105.50","1,083.80","1,109.00","1,083.80","37.17M","2.02%"
"Jul 11, 2001","1,083.65","1,072.15","1,088.50","1,068.35","24.69M","1.08%"
"Jul 10, 2001","1,072.05","1,059.95","1,078.10","1,059.25","21.88M","1.18%"
"Jul 09, 2001","1,059.50","1,064.80","1,064.80","1,052.10","18.02M","-0.53%"
"Jul 06, 2001","1,065.10","1,069.15","1,069.15","1,059.60","23.38M","-0.43%"
"Jul 05, 2001","1,069.75","1,068.35","1,079.35","1,066.95","27.27M","0.17%"
"Jul 04, 2001","1,067.95","1,068.05","1,074.60","1,062.20","26.71M","-0.17%"
"Jul 03, 2001","1,069.80","1,097.40","1,097.40","1,066.05","30.62M","-2.81%"
"Jul 02, 2001","1,100.75","1,108.35","1,119.55","1,097.95","18.08M","-0.65%"
"Jun 29, 2001","1,107.90","1,094.05","1,114.35","1,091.05","39.50M","1.27%"
"Jun 28, 2001","1,094.00","1,095.85","1,101.00","1,090.20","31.05M","-0.19%"
"Jun 27, 2001","1,096.10","1,096.60","1,102.80","1,086.75","46.77M","-0.05%"
"Jun 26, 2001","1,096.60","1,066.40","1,099.80","1,060.05","50.43M","2.77%"
"Jun 25, 2001","1,067.00","1,087.10","1,087.10","1,064.40","39.75M","-1.90%"
"Jun 22, 2001","1,087.65","1,095.85","1,097.80","1,081.30","37.68M","-0.69%"
"Jun 21, 2001","1,095.20","1,097.90","1,102.45","1,090.25","37.93M","-0.22%"
"Jun 20, 2001","1,097.60","1,096.35","1,100.55","1,084.70","31.01M","0.09%"
"Jun 19, 2001","1,096.65","1,078.25","1,099.70","1,075.45","37.83M","1.70%"
"Jun 18, 2001","1,078.30","1,087.75","1,087.75","1,064.40","42.08M","-0.87%"
"Jun 15, 2001","1,087.75","1,112.70","1,112.70","1,084.20","45.84M","-2.25%"
"Jun 14, 2001","1,112.75","1,128.95","1,128.95","1,110.15","40.35M","-1.44%"
"Jun 13, 2001","1,129.00","1,127.10","1,132.95","1,126.90","32.96M","0.16%"
"Jun 12, 2001","1,127.15","1,131.05","1,133.30","1,121.80","39.27M","-0.35%"
"Jun 11, 2001","1,131.10","1,126.55","1,134.80","1,122.35","35.44M","0.40%"
"Jun 08, 2001","1,126.60","1,112.45","1,128.90","1,112.45","47.21M","1.28%"
"Jun 07, 2001","1,112.35","1,115.05","1,116.10","1,095.45","43.85M","-0.30%"
"Jun 06, 2001","1,115.70","1,117.50","1,132.95","1,114.00","34.92M","0.01%"
"Jun 05, 2001","1,115.60","1,127.15","1,130.65","1,106.80","44.90M","-1.03%"
"Jun 04, 2001","1,127.20","1,148.00","1,154.45","1,125.35","39.21M","-1.82%"
"Jun 01, 2001","1,148.05","1,168.10","1,175.80","1,146.90","45.59M","-1.70%"
"May 31, 2001","1,167.90","1,177.50","1,177.50","1,154.90","51.33M","-0.82%"
"May 30, 2001","1,177.55","1,199.50","1,207.00","1,173.75","53.46M","-1.74%"
"May 29, 2001","1,198.45","1,193.25","1,202.05","1,193.25","44.86M","0.44%"
"May 28, 2001","1,193.20","1,174.95","1,194.50","1,174.45","45.58M","1.56%"
"May 25, 2001","1,174.90","1,181.95","1,188.50","1,171.35","44.05M","-0.59%"
"May 24, 2001","1,181.85","1,179.10","1,190.15","1,177.55","49.24M","0.23%"
"May 23, 2001","1,179.10","1,168.25","1,181.80","1,167.00","40.54M","0.94%"
"May 22, 2001","1,168.10","1,169.50","1,176.20","1,165.65","37.28M","-0.12%"
"May 21, 2001","1,169.45","1,172.95","1,182.65","1,166.70","43.13M","-0.29%"
"May 18, 2001","1,172.80","1,175.00","1,187.65","1,169.20","53.43M","-0.18%"
"May 17, 2001","1,174.95","1,151.20","1,179.00","1,150.60","62.57M","2.07%"
"May 16, 2001","1,151.15","1,147.10","1,163.15","1,146.05","48.49M","0.51%"
"May 15, 2001","1,145.30","1,140.75","1,147.75","1,096.25","45.14M","0.39%"
"May 14, 2001","1,140.80","1,140.45","1,146.25","1,134.05","32.68M","0.03%"
"May 11, 2001","1,140.50","1,144.10","1,146.85","1,136.90","42.03M","-0.39%"
"May 10, 2001","1,144.95","1,149.10","1,151.60","1,139.25","37.69M","-0.37%"
"May 09, 2001","1,149.25","1,149.90","1,164.30","1,145.25","55.61M","0.03%"
"May 08, 2001","1,148.95","1,139.25","1,151.95","1,138.20","43.30M","0.86%"
"May 07, 2001","1,139.20","1,130.05","1,145.40","1,130.05","35.26M","0.81%"
"May 04, 2001","1,130.05","1,121.45","1,131.95","1,113.65","42.01M","0.71%"
"May 03, 2001","1,122.05","1,137.15","1,139.85","1,117.70","35.70M","-1.33%"
"May 02, 2001","1,137.20","1,125.45","1,150.65","1,125.25","43.26M","1.06%"
"Apr 30, 2001","1,125.25","1,101.45","1,127.90","1,101.45","42.75M","2.17%"
"Apr 27, 2001","1,101.30","1,143.65","1,143.65","1,078.10","56.50M","-3.71%"
"Apr 26, 2001","1,143.75","1,155.40","1,170.20","1,138.85","55.93M","-1.00%"
"Apr 25, 2001","1,155.35","1,146.50","1,162.85","1,142.30","52.93M","0.79%"
"Apr 24, 2001","1,146.30","1,149.60","1,149.60","1,128.40","42.01M","-0.30%"
"Apr 23, 2001","1,149.75","1,144.05","1,162.05","1,137.30","48.55M","0.50%"
"Apr 20, 2001","1,144.00","1,145.75","1,156.45","1,120.60","49.36M","-0.04%"
"Apr 19, 2001","1,144.45","1,103.60","1,159.30","1,103.60","70.68M","3.72%"
"Apr 18, 2001","1,103.40","1,066.50","1,106.30","1,063.05","55.98M","3.41%"
"Apr 17, 2001","1,067.00","1,044.85","1,072.90","1,037.70","50.80M","2.14%"
"Apr 16, 2001","1,044.60","1,024.00","1,049.40","1,000.10","44.79M","1.92%"
"Apr 12, 2001","1,024.90","1,066.75","1,066.75","1,001.80","47.08M","-3.93%"
"Apr 11, 2001","1,066.80","1,104.90","1,116.85","1,056.10","39.18M","-3.29%"
"Apr 10, 2001","1,103.05","1,129.10","1,129.75","1,093.05","35.20M","-2.24%"
"Apr 09, 2001","1,128.35","1,137.60","1,138.55","1,116.10","28.40M","-0.99%"
"Apr 06, 2001","1,139.60","1,137.55","1,171.85","1,133.05","36.17M","0.26%"
"Apr 04, 2001","1,136.65","1,146.10","1,146.15","1,120.35","27.09M","-1.10%"
"Apr 03, 2001","1,149.25","1,136.65","1,153.10","1,128.10","29.80M","0.98%"
"Apr 02, 2001","1,138.10","1,148.10","1,148.10","1,094.35","40.16M","-0.88%"
"Mar 30, 2001","1,148.20","1,195.05","1,195.25","1,144.65","33.96M","-3.92%"
"Mar 29, 2001","1,195.10","1,204.90","1,210.10","1,185.00","31.58M","-0.92%"
"Mar 28, 2001","1,206.20","1,177.55","1,209.60","1,177.55","31.74M","2.42%"
"Mar 27, 2001","1,177.75","1,161.60","1,182.70","1,157.25","34.35M","1.40%"
"Mar 26, 2001","1,161.50","1,159.85","1,165.65","1,147.50","22.76M","0.02%"
"Mar 23, 2001","1,161.30","1,187.60","1,196.55","1,139.65","35.58M","-2.21%"
"Mar 22, 2001","1,187.55","1,206.45","1,218.35","1,184.95","33.69M","-1.62%"
"Mar 21, 2001","1,207.10","1,168.80","1,212.20","1,156.15","30.17M","3.09%"
"Mar 20, 2001","1,170.95","1,186.80","1,193.35","1,162.35","29.32M","-1.33%"
"Mar 19, 2001","1,186.70","1,192.85","1,201.70","1,173.15","29.20M","-0.57%"
"Mar 16, 2001","1,193.55","1,216.90","1,233.40","1,179.60","51.15M","-1.94%"
"Mar 15, 2001","1,217.15","1,191.60","1,219.70","1,170.70","47.04M","1.92%"
"Mar 14, 2001","1,194.20","1,125.15","1,200.25","1,114.60","42.82M","6.18%"
"Mar 13, 2001","1,124.70","1,197.85","1,201.15","1,098.75","69.14M","-6.11%"
"Mar 12, 2001","1,197.95","1,253.25","1,253.25","1,193.95","54.09M","-4.53%"
"Mar 09, 2001","1,254.75","1,292.70","1,292.70","1,219.35","60.12M","-2.95%"
"Mar 08, 2001","1,292.85","1,290.85","1,307.95","1,279.30","60.22M","0.18%"
"Mar 07, 2001","1,290.50","1,272.80","1,311.10","1,249.45","104.38M","1.50%"
"Mar 05, 2001","1,271.45","1,304.85","1,316.45","1,259.10","121.54M","-2.67%"
"Mar 02, 2001","1,306.35","1,360.25","1,386.75","1,301.80","124.76M","-3.81%"
"Mar 01, 2001","1,358.05","1,351.75","1,399.55","1,345.05","136.40M","0.49%"
"Feb 28, 2001","1,351.40","1,295.30","1,362.25","1,294.60","150.44M","4.31%"
"Feb 27, 2001","1,295.55","1,312.45","1,324.00","1,281.90","106.03M","-1.28%"
"Feb 26, 2001","1,312.40","1,320.90","1,325.20","1,299.05","86.95M","-0.61%"
"Feb 23, 2001","1,320.45","1,355.10","1,362.80","1,314.10","109.21M","-2.56%"
"Feb 22, 2001","1,355.10","1,370.05","1,370.05","1,335.65","100.05M","-1.09%"
"Feb 21, 2001","1,370.10","1,383.90","1,389.55","1,364.25","101.08M","-0.99%"
"Feb 20, 2001","1,383.85","1,384.85","1,392.80","1,380.40","100.05M","-0.07%"
"Feb 19, 2001","1,384.80","1,381.40","1,392.05","1,369.45","78.67M","0.25%"
"Feb 16, 2001","1,381.35","1,415.85","1,422.95","1,376.15","113.02M","-2.50%"
"Feb 15, 2001","1,416.70","1,393.35","1,421.00","1,393.35","104.61M","1.68%"
"Feb 14, 2001","1,393.35","1,393.15","1,396.35","1,380.65","82.94M","0.15%"
"Feb 13, 2001","1,391.20","1,402.20","1,412.70","1,386.65","101.74M","-0.78%"
"Feb 12, 2001","1,402.20","1,405.70","1,416.45","1,397.60","93.54M","-0.25%"
"Feb 09, 2001","1,405.70","1,395.55","1,416.30","1,395.55","145.05M","0.73%"
"Feb 08, 2001","1,395.50","1,370.65","1,396.80","1,365.05","112.78M","1.80%"
"Feb 07, 2001","1,370.80","1,387.30","1,391.85","1,368.05","113.03M","-1.18%"
"Feb 06, 2001","1,387.10","1,382.70","1,395.40","1,382.70","87.86M","0.33%"
"Feb 05, 2001","1,382.60","1,378.80","1,392.15","1,373.45","99.31M","0.27%"
"Feb 02, 2001","1,378.85","1,359.10","1,384.90","1,355.30","116.26M","1.45%"
"Feb 01, 2001","1,359.15","1,371.50","1,373.50","1,340.95","111.15M","-0.91%"
"Jan 31, 2001","1,371.70","1,385.85","1,396.05","1,369.00","100.05M","-0.58%"
"Jan 30, 2001","1,379.70","1,342.10","1,382.55","1,342.05","96.52M","2.81%"
"Jan 29, 2001","1,342.05","1,368.55","1,368.55","1,312.10","87.20M","-2.05%"
"Jan 25, 2001","1,370.10","1,366.05","1,374.20","1,353.50","108.88M","0.30%"
"Jan 24, 2001","1,365.95","1,355.35","1,371.10","1,355.35","114.57M","0.79%"
"Jan 23, 2001","1,355.20","1,347.95","1,362.05","1,346.50","98.01M","0.53%"
"Jan 22, 2001","1,348.00","1,329.30","1,351.85","1,329.30","99.48M","1.42%"
"Jan 19, 2001","1,329.10","1,306.00","1,333.50","1,306.00","107.08M","1.77%"
"Jan 18, 2001","1,305.95","1,297.95","1,309.95","1,297.95","80.94M","0.62%"
"Jan 17, 2001","1,297.90","1,299.40","1,312.35","1,295.30","72.32M","0.38%"
"Jan 16, 2001","1,293.05","1,287.00","1,302.60","1,279.85","78.83M","0.49%"
"Jan 15, 2001","1,286.75","1,286.85","1,295.20","1,277.85","73.89M","0.00%"
"Jan 12, 2001","1,286.75","1,280.45","1,298.85","1,279.40","82.04M","0.50%"
"Jan 11, 2001","1,280.40","1,287.50","1,296.75","1,275.95","83.10M","-0.54%"
"Jan 10, 2001","1,287.30","1,311.65","1,324.35","1,285.30","81.32M","-1.86%"
"Jan 09, 2001","1,311.65","1,309.20","1,323.40","1,304.90","90.81M","0.18%"
"Jan 08, 2001","1,309.25","1,327.35","1,334.20","1,303.35","96.10M","-1.36%"
"Jan 05, 2001","1,327.25","1,307.55","1,330.30","1,306.25","98.83M","1.50%"
"Jan 04, 2001","1,307.65","1,291.30","1,331.35","1,291.30","106.44M","1.27%"
"Jan 03, 2001","1,291.25","1,271.80","1,293.55","1,263.95","99.08M","1.53%"
"Jan 02, 2001","1,271.80","1,254.25","1,279.60","1,248.55","72.27M","1.40%"
"Jan 01, 2001","1,254.30","1,263.50","1,276.15","1,250.65","60.53M","-0.73%"
"Dec 29, 2000","1,263.55","1,249.00","1,265.90","1,242.25","68.27M","1.17%"
"Dec 28, 2000","1,248.95","1,229.35","1,253.60","1,229.35","61.90M","1.68%"
"Dec 27, 2000","1,228.30","1,212.15","1,239.00","1,208.75","59.26M","1.34%"
"Dec 26, 2000","1,212.00","1,242.05","1,248.50","1,207.95","71.78M","-2.42%"
"Dec 22, 2000","1,242.00","1,278.95","1,292.80","1,237.30","89.71M","-2.77%"
"Dec 21, 2000","1,277.40","1,294.25","1,294.25","1,257.10","81.45M","-1.38%"
"Dec 20, 2000","1,295.25","1,312.80","1,313.40","1,285.45","64.92M","-1.16%"
"Dec 19, 2000","1,310.50","1,317.75","1,325.60","1,307.00","79.68M","-0.54%"
"Dec 18, 2000","1,317.60","1,310.15","1,321.65","1,297.20","71.85M","0.38%"
"Dec 15, 2000","1,312.60","1,349.25","1,349.25","1,308.15","106.56M","-2.72%"
"Dec 14, 2000","1,349.35","1,354.45","1,369.50","1,346.15","107.92M","-0.37%"
"Dec 13, 2000","1,354.30","1,333.80","1,360.80","1,333.80","81.30M","1.57%"
"Dec 12, 2000","1,333.35","1,332.20","1,341.75","1,327.60","78.40M","0.09%"
"Dec 11, 2000","1,332.15","1,313.70","1,333.50","1,313.70","77.52M","1.40%"
"Dec 08, 2000","1,313.70","1,303.30","1,317.20","1,303.30","92.77M","0.86%"
"Dec 07, 2000","1,302.50","1,298.90","1,308.45","1,295.10","86.89M","0.30%"
"Dec 06, 2000","1,298.55","1,284.85","1,319.85","1,284.85","82.72M","1.08%"
"Dec 05, 2000","1,284.65","1,275.70","1,288.20","1,275.50","66.90M","0.71%"
"Dec 04, 2000","1,275.60","1,276.25","1,290.00","1,273.65","68.39M","-0.05%"
"Dec 01, 2000","1,276.20","1,268.10","1,280.50","1,255.20","93.88M","0.63%"
"Nov 30, 2000","1,268.15","1,264.75","1,272.10","1,258.40","75.25M","0.27%"
"Nov 29, 2000","1,264.75","1,272.25","1,281.00","1,253.45","83.44M","-0.63%"
"Nov 28, 2000","1,272.75","1,252.90","1,275.45","1,248.90","81.85M","1.58%"
"Nov 27, 2000","1,252.90","1,225.40","1,254.45","1,225.35","67.01M","2.26%"
"Nov 24, 2000","1,225.20","1,216.05","1,230.00","1,216.05","69.64M","0.76%"
"Nov 23, 2000","1,216.00","1,221.20","1,223.05","1,209.85","60.19M","-0.52%"
"Nov 22, 2000","1,222.35","1,235.85","1,247.50","1,220.05","56.32M","-1.02%"
"Nov 21, 2000","1,235.00","1,236.95","1,237.85","1,224.30","54.13M","-0.21%"
"Nov 20, 2000","1,237.60","1,236.00","1,241.75","1,231.05","53.53M","0.13%"
"Nov 17, 2000","1,236.00","1,232.35","1,238.00","1,216.90","56.34M","0.22%"
"Nov 16, 2000","1,233.25","1,246.60","1,254.55","1,228.60","62.68M","-1.11%"
"Nov 15, 2000","1,247.05","1,245.00","1,270.10","1,243.20","71.82M","0.34%"
"Nov 14, 2000","1,242.85","1,207.20","1,246.90","1,207.05","71.33M","2.88%"
"Nov 13, 2000","1,208.05","1,239.35","1,239.35","1,199.95","56.91M","-2.54%"
"Nov 10, 2000","1,239.55","1,271.35","1,271.40","1,237.50","62.55M","-2.39%"
"Nov 09, 2000","1,269.95","1,266.75","1,275.55","1,255.95","61.83M","0.25%"
"Nov 08, 2000","1,266.80","1,246.65","1,277.25","1,246.65","75.24M","1.61%"
"Nov 07, 2000","1,246.75","1,239.00","1,249.10","1,232.35","52.95M","0.52%"
"Nov 06, 2000","1,240.25","1,242.15","1,261.40","1,236.65","71.32M","-0.14%"
"Nov 03, 2000","1,242.05","1,225.00","1,249.20","1,225.00","76.27M","1.40%"
"Nov 02, 2000","1,224.85","1,201.25","1,226.35","1,199.75","67.71M","2.00%"
"Nov 01, 2000","1,200.80","1,178.25","1,203.85","1,177.10","57.07M","2.39%"
"Oct 31, 2000","1,172.75","1,167.20","1,175.60","1,155.15","46.35M","0.48%"
"Oct 30, 2000","1,167.15","1,178.75","1,185.80","1,164.25","38.38M","-0.98%"
"Oct 27, 2000","1,178.70","1,186.95","1,192.90","1,171.85","42.73M","-0.64%"
"Oct 26, 2000","1,186.30","1,182.80","1,188.20","1,176.60","14.45M","0.20%"
"Oct 25, 2000","1,183.90","1,158.20","1,190.40","1,157.25","61.46M","2.73%"
"Oct 24, 2000","1,152.45","1,143.00","1,155.35","1,132.90","48.20M","0.74%"
"Oct 23, 2000","1,143.95","1,171.75","1,172.15","1,141.45","48.68M","-2.39%"
"Oct 20, 2000","1,172.00","1,166.20","1,202.70","1,166.20","67.68M","0.50%"
"Oct 19, 2000","1,166.15","1,135.65","1,171.50","1,108.20","67.02M","2.65%"
"Oct 18, 2000","1,136.00","1,157.05","1,157.05","1,122.80","46.52M","-1.90%"
"Oct 17, 2000","1,158.05","1,174.30","1,174.30","1,140.60","60.52M","-1.48%"
"Oct 16, 2000","1,175.45","1,177.85","1,228.80","1,173.35","55.53M","-0.11%"
"Oct 13, 2000","1,176.75","1,205.70","1,205.70","1,167.50","55.25M","-2.45%"
"Oct 12, 2000","1,206.25","1,201.30","1,214.35","1,185.10","58.85M","0.36%"
"Oct 11, 2000","1,201.90","1,232.85","1,234.10","1,193.80","50.47M","-2.99%"
"Oct 10, 2000","1,238.95","1,268.70","1,272.75","1,230.05","48.90M","-2.24%"
"Oct 09, 2000","1,267.30","1,285.05","1,286.35","1,264.20","35.06M","-1.38%"
"Oct 06, 2000","1,285.00","1,284.35","1,287.85","1,262.65","51.77M","0.02%"
"Oct 05, 2000","1,284.75","1,296.10","1,306.45","1,282.50","46.47M","-1.01%"
"Oct 04, 2000","1,297.80","1,281.45","1,300.05","1,275.80","42.23M","1.23%"
"Oct 03, 2000","1,282.00","1,270.75","1,288.15","1,254.35","53.47M","0.81%"
"Sep 29, 2000","1,271.65","1,267.30","1,284.15","1,264.40","49.22M","0.41%"
"Sep 28, 2000","1,266.40","1,292.40","1,302.75","1,260.80","60.96M","-2.02%"
"Sep 27, 2000","1,292.55","1,267.45","1,299.00","1,249.35","49.80M","1.94%"
"Sep 26, 2000","1,267.90","1,292.90","1,298.25","1,261.00","46.21M","-1.91%"
"Sep 25, 2000","1,292.55","1,268.40","1,305.10","1,268.40","42.39M","2.06%"
"Sep 22, 2000","1,266.45","1,329.10","1,329.10","1,261.20","53.88M","-4.77%"
"Sep 21, 2000","1,329.85","1,341.65","1,347.40","1,325.75","37.26M","-0.97%"
"Sep 20, 2000","1,342.90","1,317.80","1,351.10","1,311.10","42.01M","1.97%"
"Sep 19, 2000","1,317.00","1,351.80","1,361.70","1,295.30","61.40M","-2.76%"
"Sep 18, 2000","1,354.35","1,416.05","1,416.05","1,352.10","44.61M","-4.43%"
"Sep 15, 2000","1,417.20","1,443.25","1,451.05","1,411.55","48.42M","-1.94%"
"Sep 14, 2000","1,445.30","1,456.75","1,466.65","1,437.85","48.94M","-0.75%"
"Sep 13, 2000","1,456.15","1,467.65","1,482.00","1,452.60","40.90M","-0.78%"
"Sep 12, 2000","1,467.65","1,457.10","1,470.55","1,447.80","44.77M","0.78%"
"Sep 11, 2000","1,456.35","1,449.35","1,469.00","1,448.95","48.90M","0.43%"
"Sep 08, 2000","1,450.05","1,440.60","1,453.15","1,440.60","48.95M","0.72%"
"Sep 07, 2000","1,439.75","1,434.70","1,450.20","1,424.35","50.58M","0.31%"
"Sep 06, 2000","1,435.35","1,430.90","1,444.45","1,421.00","55.57M","0.50%"
"Sep 05, 2000","1,428.25","1,428.05","1,434.65","1,420.90","46.66M","0.04%"
"Sep 04, 2000","1,427.75","1,395.95","1,433.15","1,395.95","59.12M","2.41%"
"Aug 31, 2000","1,394.10","1,376.50","1,397.30","1,375.90","41.75M","1.32%"
"Aug 30, 2000","1,375.95","1,369.90","1,384.85","1,369.80","43.64M","0.60%"
"Aug 29, 2000","1,367.70","1,368.65","1,373.55","1,360.65","38.51M","-0.16%"
"Aug 28, 2000","1,369.85","1,379.60","1,383.45","1,368.25","37.28M","-0.83%"
"Aug 25, 2000","1,381.25","1,387.35","1,396.10","1,377.75","50.26M","-0.41%"
"Aug 24, 2000","1,386.95","1,386.30","1,390.45","1,374.90","44.51M","0.06%"
"Aug 23, 2000","1,386.05","1,381.60","1,398.90","1,376.90","61.61M","0.35%"
"Aug 22, 2000","1,381.20","1,370.75","1,394.90","1,370.75","52.20M","0.80%"
"Aug 21, 2000","1,370.25","1,358.75","1,374.50","1,358.75","49.04M","0.90%"
"Aug 18, 2000","1,358.05","1,342.00","1,360.65","1,339.05","48.69M","1.24%"
"Aug 17, 2000","1,341.40","1,351.50","1,363.05","1,334.95","53.41M","-0.74%"
"Aug 16, 2000","1,351.45","1,319.35","1,354.95","1,319.35","40.98M","2.55%"
"Aug 14, 2000","1,317.90","1,312.25","1,321.55","1,295.45","43.86M","0.55%"
"Aug 11, 2000","1,310.75","1,328.15","1,328.15","1,306.60","36.41M","-1.30%"
"Aug 10, 2000","1,328.00","1,345.25","1,360.40","1,325.15","44.33M","-1.26%"
"Aug 09, 2000","1,344.95","1,345.95","1,363.95","1,341.05","44.99M","-0.05%"
